student_id,gender.male,race_ethnicity.group A,race_ethnicity.group B,race_ethnicity.group C,race_ethnicity.group D,race_ethnicity.group E,parental_level_of_education.associate's degree,parental_level_of_education.bachelor's degree,parental_level_of_education.high school,parental_level_of_education.master's degree,parental_level_of_education.some college,parental_level_of_education.some high school,lunch.standard,test_preparation_course.completed,math_score,reading_score,performance_category.Average,performance_category.Excellent,performance_category.Good,performance_category.Poor,prep_parent_edu.completed.associate's degree,prep_parent_edu.completed.bachelor's degree,prep_parent_edu.completed.high school,prep_parent_edu.completed.master's degree,prep_parent_edu.completed.some college,prep_parent_edu.completed.some high school,prep_parent_edu.none.associate's degree,prep_parent_edu.none.bachelor's degree,prep_parent_edu.none.high school,prep_parent_edu.none.master's degree,prep_parent_edu.none.some college,prep_parent_edu.none.some high school,prep_lunch.completed.free/reduced,prep_lunch.completed.standard,prep_lunch.none.free/reduced,prep_lunch.none.standard
756,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1.1812243875644846,1.7692233164478135,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
757,1,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.7313157966446634,-0.7649899431460515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
758,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.2579291262221372,-0.08006744055311504,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
759,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.9291647812180235,-0.6964976928867579,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
760,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0.19197946469768387,0.5363628117805278,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
761,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.8632151196935701,0.19390156048405954,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
762,0,0,0,0,1,0,0,0,0,0,0,1,1,0,-1.192963427315837,-0.7649899431460515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
763,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0.7855264184177642,0.8103318128177024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
764,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.26966816597348975,-0.4910209421088769,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
765,1,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.4015674890223965,-0.4225286918495833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
766,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.5217277723199507,0.19390156048405954,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
767,0,0,0,1,0,0,0,0,1,0,0,0,1,1,-0.5334668120713032,0.3993783112619405,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
768,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.6536270953688574,-0.4910209421088769,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
769,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.12602980317323048,0.1254093102247659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
770,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.5334668120713032,-0.6280054426274643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
771,1,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.9291647812180235,-1.449912445738988,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
772,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.5876774338444041,0.2623938107433532,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
773,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-0.9291647812180235,-0.1485596908124087,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
774,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.26966816597348975,0.6048550620398214,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
775,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.00586951987567626,-0.28554419133099596,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
776,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.1270137657913837,-0.7649899431460515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
777,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.00586951987567626,0.19390156048405954,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
778,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-2.0503090271337308,-1.7238814467761625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
779,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.389828449271044,0.673347312299115,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
780,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1.8407210028090182,1.084300813854877,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
781,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1.3248627503647437,-0.9019744436646389,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
782,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.7195767568933108,1.4267620651513453,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
783,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.6536270953688574,1.084300813854877,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
784,0,0,0,1,0,0,1,0,0,0,0,0,1,1,-0.9291647812180235,-0.6964976928867579,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
785,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1.642872018235658,0.8103318128177024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
786,0,0,1,0,0,0,0,0,0,0,0,1,1,1,-2.248158011707091,-1.244435694961107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
787,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.389828449271044,0.673347312299115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
788,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-3.1055036115249846,-2.1348349483319247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
789,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.12602980317323048,-0.28554419133099596,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
790,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.9291647812180235,-0.28554419133099596,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
791,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-1.192963427315837,-0.4910209421088769,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
792,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.4015674890223965,-0.21705194107170234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
793,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.00586951987567626,0.33088606100264684,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
794,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.5109726951867513,1.0158085635955834,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
795,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-1.588661396462557,-1.1759434447018133,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
796,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.5994164735957566,-0.08006744055311504,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
797,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.2579291262221372,0.05691705996547226,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
798,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.2579291262221372,1.0158085635955834,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
799,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.19197946469768387,-0.6280054426274643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
800,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.9291647812180235,-0.9704666939239325,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
801,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0.06008014164877711,0.2623938107433532,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
802,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0.6536270953688574,0.7418395625584088,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
803,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1.3790733721378445,1.7007310661885198,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
804,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.0493250645155776,1.084300813854877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
805,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.45577811079549735,0.46787056152123413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
806,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5876774338444041,0.8103318128177024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
807,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.137768842924583,0.33088606100264684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
808,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1.6546110579870106,-1.655389196516869,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
809,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1.5769223567112047,0.3993783112619405,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
810,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.4675171505468499,-1.038958944183226,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
811,1,1,0,0,0,0,0,0,0,0,0,1,1,0,-0.9951144427424768,-2.61428070014698,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
812,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.3908124118891971,-1.5184046959982815,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
813,0,0,0,1,0,0,0,0,0,1,0,0,1,1,-0.7972654581691168,-0.35403644159028963,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
814,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.3790733721378445,1.0158085635955834,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
815,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.389828449271044,0.7418395625584088,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
816,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1.8407210028090182,1.1527930641141706,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
817,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1.3908124118891971,-0.6964976928867579,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
818,1,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.3356178274979431,0.05691705996547226,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
819,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.4015674890223965,0.19390156048405954,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
820,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.7195767568933108,1.4952543154106388,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
821,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1.2471740490889378,1.4267620651513453,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
822,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7855264184177642,1.4267620651513453,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
823,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1.1270137657913837,-1.1759434447018133,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
824,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.3238787877465906,1.2212853143734643,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
825,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.192963427315837,-0.7649899431460515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
826,1,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.26966816597348975,-0.1485596908124087,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
827,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.66536613512021,-0.08006744055311504,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
828,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.07181918140012963,-0.01157519029382139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
829,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.19197946469768387,1.1527930641141706,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
830,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0.12602980317323048,-1.038958944183226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
831,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.3356178274979431,-0.6280054426274643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
832,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.5217277723199507,1.1527930641141706,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
833,1,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.137768842924583,-0.6280054426274643,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
834,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0.7195767568933108,0.878824063076996,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
835,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.5334668120713032,-1.3129279452204008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
836,0,0,0,1,0,0,0,0,1,0,0,0,1,1,-0.4015674890223965,-0.35403644159028963,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
837,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.45577811079549735,-0.35403644159028963,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
838,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0.5876774338444041,0.878824063076996,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
839,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.5334668120713032,-0.8334821934053451,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
840,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.00586951987567626,0.5363628117805278,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
841,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.7865103810359173,-1.1759434447018133,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
842,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.137768842924583,-0.7649899431460515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
843,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-2.841704965427171,-1.7238814467761625,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
844,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0.5217277723199507,0.5363628117805278,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
845,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1.720560719511464,-0.28554419133099596,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
846,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1.5769223567112047,1.084300813854877,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
847,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1.642872018235658,1.084300813854877,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
848,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-0.137768842924583,-1.038958944183226,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
849,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.4675171505468499,0.19390156048405954,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
850,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.917425741466671,0.3993783112619405,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
851,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.3238787877465906,-0.1485596908124087,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
852,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.3356178274979431,-0.08006744055311504,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
853,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1.3790733721378445,1.084300813854877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
854,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1.0493250645155776,-0.1485596908124087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
855,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.26966816597348975,-0.35403644159028963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
856,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.0385699873823784,1.9062078169664007,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
857,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5876774338444041,-0.08006744055311504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
858,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.07181918140012963,0.673347312299115,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
859,1,0,1,0,0,0,0,0,1,0,0,0,1,1,-0.9291647812180235,-1.3814201954796943,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
860,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1.3790733721378445,0.2623938107433532,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
861,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.8632151196935701,-0.4910209421088769,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
862,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9833754029911244,1.1527930641141706,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
863,1,0,0,0,1,0,0,1,0,0,0,0,0,1,-1.7865103810359173,-1.86086594729475,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
864,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.3238787877465906,0.1254093102247659,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
865,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2.0385699873823784,1.6322388159292263,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
866,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1.0493250645155776,0.878824063076996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
867,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.4675171505468499,-1.1074511944425198,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
868,1,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.3356178274979431,-1.86086594729475,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
869,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.7855264184177642,0.33088606100264684,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
870,1,0,0,1,0,0,1,0,0,0,0,0,0,0,-1.1270137657913837,-1.244435694961107,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
871,1,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.4675171505468499,-0.7649899431460515,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
872,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.2579291262221372,0.19390156048405954,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
873,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1.0493250645155776,1.0158085635955834,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
874,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1.5769223567112047,1.4267620651513453,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-1.5227117349381039,-0.4910209421088769,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
876,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.917425741466671,-0.35403644159028963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
877,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.9833754029911244,0.878824063076996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
878,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.5994164735957566,-0.5595131923681705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
879,0,0,0,0,1,0,0,0,0,0,0,1,1,0,-0.4675171505468499,0.19390156048405954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
880,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-0.137768842924583,0.46787056152123413,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
881,1,0,0,1,0,0,0,1,0,0,0,0,1,1,-0.20371850444903639,-0.35403644159028963,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
882,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.3238787877465906,0.05691705996547226,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
883,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.137768842924583,0.2623938107433532,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
884,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.7313157966446634,-1.5868969462575753,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
885,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-0.9951144427424768,-1.244435694961107,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
886,0,0,0,1,0,0,1,0,0,0,0,0,1,1,-0.26966816597348975,0.46787056152123413,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
887,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1.7747713412845647,2.1116845677442817,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
888,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.7972654581691168,0.19390156048405954,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
889,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.19197946469768387,-0.28554419133099596,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
890,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.4567620734136504,-1.244435694961107,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
891,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1.3131237106133913,1.084300813854877,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
892,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1.2471740490889378,1.5637465656699325,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
893,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-1.0610641042669302,-0.1485596908124087,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
894,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1.445023033662298,0.33088606100264684,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
895,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-0.4675171505468499,-0.4910209421088769,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
896,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-2.248158011707091,-2.408803949369099,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
897,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.9843593656092775,-2.7512652006655673,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
898,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-0.20371850444903639,0.6048550620398214,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
899,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0.06008014164877711,-1.038958944183226,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
900,0,0,0,0,1,0,0,0,0,0,0,1,1,1,-0.07181918140012963,0.6048550620398214,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
901,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1.2471740490889378,1.0158085635955834,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
902,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.45577811079549735,0.6048550620398214,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
903,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-2.116258688658184,-1.449912445738988,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
904,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.7747713412845647,2.1116845677442817,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
905,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.06008014164877711,1.0158085635955834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
906,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1.445023033662298,0.5363628117805278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
907,1,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.5994164735957566,-1.449912445738988,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
